ID,Product_Type,Category,Local_Status,Printify_Product_ID,eBay_Item_ID,eBay_Item_URL,eBay_Title,eBay_Price,Latest_eBay_Views_30_Days,Latest_eBay_General_Status,Latest_eBay_Priority_Status,Etsy_Planned,Etsy_Title,Etsy_Launch_Status,Production_Path,Cover_Path,Gallery_Ready,Image_Note_Ready,Action_Bucket
Sticker-Zen-0102,Sticker,Zen,Ready_for_Printify,,,,Jade Incense Burner 4pc 6x6 Kiss-Cut Sticker Zen Aesthetic Laptop Journal Desk,$11.99,,,,False,,,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0102_Ready_for_Steaming\Production_Design.png,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0102_Ready_for_Steaming\Cover_Mockup.png,True,True,Ready_For_Printify_When_Network_OK
Sticker-Zen-0103,Sticker,Zen,Ready_for_Printify,,,,Celestial Compass Rose 4pc 6x6 Kiss-Cut Sticker Zen Aesthetic Laptop Journal,$11.99,,,,False,,,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0103_Ready_for_Steaming\Production_Design.png,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0103_Ready_for_Steaming\Cover_Mockup.png,True,True,Ready_For_Printify_When_Network_OK
Sticker-Zen-0104,Sticker,Zen,Ready_for_Printify,,,,Minimal Zen Bamboo Grove Miniature 4pc 6x6 Sticker Sheet Serene Mindful Clean,$11.99,,,,False,,,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0104_Ready_for_Steaming\Production_Design.png,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0104_Ready_for_Steaming\Cover_Mockup.png,True,True,Ready_For_Printify_When_Network_OK
Sticker-Zen-0105,Sticker,Zen,Ready_for_Printify,,,,Zen Aesthetic Infinity Knot Talisman 4pc 6x6 Kiss-Cut Sticker Laptop Journal,$11.99,,,,False,,,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0105_Ready_for_Steaming\Production_Design.png,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0105_Ready_for_Steaming\Cover_Mockup.png,True,True,Ready_For_Printify_When_Network_OK
Sticker-Zen-0106,Sticker,Zen,Ready_for_Printify,,,,Prayer Wheel Relic Mindful Zen 4pc 6x6 Vinyl Sticker Yoga Minimalist Gift Gift,$11.99,,,,False,,,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0106_Ready_for_Steaming\Production_Design.png,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0106_Ready_for_Steaming\Cover_Mockup.png,True,True,Ready_For_Printify_When_Network_OK
Sticker-Zen-0107,Sticker,Zen,Ready_for_Printify,,,,Celestial Lantern Beacon 4pc 6x6 Kiss-Cut Sticker Zen Aesthetic Laptop Journal,$11.99,,,,False,,,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0107_Ready_for_Steaming\Production_Design.png,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0107_Ready_for_Steaming\Cover_Mockup.png,True,True,Ready_For_Printify_When_Network_OK
Sticker-Zen-0108,Sticker,Zen,Ready_for_Printify,,,,Sacred Turtle Wisdom Minimal Zen 4pc 6x6 Kiss-Cut Vinyl Desk Collector Decor,$11.99,,,,False,,,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0108_Ready_for_Steaming\Production_Design.png,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0108_Ready_for_Steaming\Cover_Mockup.png,True,True,Ready_For_Printify_When_Network_OK
Sticker-Zen-0109,Sticker,Zen,Ready_for_Printify,,,,Garden Rake Mindful Zen 4pc 6x6 Vinyl Sticker Yoga Minimalist Gift Gift Laptop,$11.99,,,,False,,,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0109_Ready_for_Steaming\Production_Design.png,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0109_Ready_for_Steaming\Cover_Mockup.png,True,True,Ready_For_Printify_When_Network_OK
Sticker-Zen-0110,Sticker,Zen,Ready_for_Printify,,,,Frozen Phoenix Ascent Mindful Zen 4pc 6x6 Vinyl Sticker Yoga Minimalist Gift,$11.99,,,,False,,,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0110_Ready_for_Steaming\Production_Design.png,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0110_Ready_for_Steaming\Cover_Mockup.png,True,True,Ready_For_Printify_When_Network_OK
Sticker-Zen-0111,Sticker,Zen,Ready_for_Printify,,,,Jade Lotus Bloom Mindful Zen 4pc 6x6 Vinyl Sticker Yoga Minimalist Gift Gift,$11.99,,,,False,,,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0111_Ready_for_Steaming\Production_Design.png,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0111_Ready_for_Steaming\Cover_Mockup.png,True,True,Ready_For_Printify_When_Network_OK
Sticker-Zen-0112,Sticker,Zen,Ready_for_Printify,,,,Ritual Bell Fragment Mindful Zen 4pc 6x6 Vinyl Sticker Yoga Minimalist Gift,$11.99,,,,False,,,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0112_Ready_for_Steaming\Production_Design.png,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0112_Ready_for_Steaming\Cover_Mockup.png,True,True,Ready_For_Printify_When_Network_OK
Sticker-Zen-0113,Sticker,Zen,Ready_for_Printify,,,,Collapsed Pagoda Crown 4pc 6x6 Kiss-Cut Sticker Zen Aesthetic Laptop Journal,$11.99,,,,False,,,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0113_Ready_for_Steaming\Production_Design.png,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0113_Ready_for_Steaming\Cover_Mockup.png,True,True,Ready_For_Printify_When_Network_OK
Sticker-Zen-0114,Sticker,Zen,Ready_for_Printify,,,,Frozen Seal Mandala Mindful Zen 4pc 6x6 Vinyl Sticker Yoga Minimalist Gift Gift,$11.99,,,,False,,,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0114_Ready_for_Steaming\Production_Design.png,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0114_Ready_for_Steaming\Cover_Mockup.png,True,True,Ready_For_Printify_When_Network_OK
Sticker-Zen-0115,Sticker,Zen,Ready_for_Printify,,,,Bamboo Segment Relic Minimal Zen 4pc 6x6 Kiss-Cut Vinyl Desk Collector Decor,$11.99,,,,False,,,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0115_Ready_for_Steaming\Production_Design.png,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0115_Ready_for_Steaming\Cover_Mockup.png,True,True,Ready_For_Printify_When_Network_OK
Sticker-Zen-0116,Sticker,Zen,Quality_Hold_LowRes_U,,,,Zen Aesthetic Incense Burner Throne 4pc 6x6 Kiss-Cut Sticker Vinyl Laptop Decor,$11.99,,,,False,,,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0116_Not_Working_LowRes\Production_Design.png,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0116_Ready_for_Steaming\Cover_Mockup.png,True,True,Hold
Sticker-Zen-0117,Sticker,Zen,Ready_for_Printify,,,,Zen Aesthetic Koi Swimming Upward 4pc 6x6 Kiss-Cut Sticker Laptop Journal Water,$11.99,,,,False,,,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0117_Ready_for_Steaming\Production_Design.png,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0117_Ready_for_Steaming\Cover_Mockup.png,True,True,Ready_For_Printify_When_Network_OK
Sticker-Zen-0118,Sticker,Zen,Quality_Hold_LowRes_U,,,,Zen Aesthetic Moonstone Crane Spirit 4pc 6x6 Kiss-Cut Sticker Vinyl Laptop Desk,$11.99,,,,False,,,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0118_Not_Working_LowRes\Production_Design.png,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0118_Ready_for_Steaming\Cover_Mockup.png,True,True,Hold
Sticker-Zen-0120,Sticker,Zen,Quality_Hold_LowRes_U,,,,Zen Aesthetic Burgundy Phoenix Talisman 4pc 6x6 Kiss-Cut Sticker Vinyl Laptop,$11.99,,,,False,,,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0120_Not_Working_LowRes\Production_Design.png,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0120_Ready_for_Steaming\Cover_Mockup.png,True,True,Hold
Sticker-Zen-0121,Sticker,Zen,Quality_Hold_LowRes_U,,,,Zen Aesthetic Celestial Lotus Bloom 4pc 6x6 Kiss-Cut Sticker Vinyl Laptop Decor,$11.99,,,,False,,,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0121_Not_Working_LowRes\Production_Design.png,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0121_Ready_for_Steaming\Cover_Mockup.png,True,True,Hold
Sticker-Zen-0122,Sticker,Zen,Quality_Hold_LowRes_U,,,,Zen Aesthetic Mystic Prayer Bell 4pc 6x6 Kiss-Cut Sticker Vinyl Laptop Journal,$11.99,,,,False,,,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0122_Not_Working_LowRes\Production_Design.png,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0122_Ready_for_Steaming\Cover_Mockup.png,True,True,Hold
Sticker-Zen-0123,Sticker,Zen,Ready_for_Printify,,,,Zen Aesthetic Ancient Pagoda Shrine 4pc 6x6 Kiss-Cut Sticker Laptop Journal,$11.99,,,,False,,,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0123_Ready_for_Steaming\Production_Design.png,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0123_Ready_for_Steaming\Cover_Mockup.png,True,True,Ready_For_Printify_When_Network_OK
Sticker-Zen-0124,Sticker,Zen,Quality_Hold_LowRes_U,,,,Zen Aesthetic Dragon Seal Medallion 4pc 6x6 Kiss-Cut Sticker Vinyl Reader Decor,$11.99,,,,False,,,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0124_Not_Working_LowRes\Production_Design.png,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0124_Ready_for_Steaming\Cover_Mockup.png,True,True,Hold
Sticker-Zen-0125,Sticker,Zen,Quality_Hold_LowRes_U,,,,Zen Aesthetic Ceremonial Incense Vessel 4pc 6x6 Kiss-Cut Sticker Vinyl Laptop,$11.99,,,,False,,,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0125_Not_Working_LowRes\Production_Design.png,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0125_Ready_for_Steaming\Cover_Mockup.png,True,True,Hold
Sticker-Zen-0126,Sticker,Zen,Ready_for_Printify,,,,Nebula Moon Orb Minimal Zen 4pc 6x6 Kiss-Cut Vinyl Desk Collector Decor Laptop,$11.99,,,,False,,,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0126_Ready_for_Steaming\Production_Design.png,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0126_Ready_for_Steaming\Cover_Mockup.png,True,True,Ready_For_Printify_When_Network_OK
Sticker-Zen-0127,Sticker,Zen,Ready_for_Printify,,,,Mindful Zen Mystic Garden Bridge 4pc 6x6 Vinyl Sticker Laptop Journal Gift Desk,$11.99,,,,False,,,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0127_Ready_for_Steaming\Production_Design.png,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0127_Ready_for_Steaming\Cover_Mockup.png,True,True,Ready_For_Printify_When_Network_OK
Sticker-Zen-0128,Sticker,Zen,Ready_for_Printify,,,,Minimal Zen Koi Guardian Spirit 4pc 6x6 Sticker Sheet Serene Mindful Clean Gift,$11.99,,,,False,,,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0128_Ready_for_Steaming\Production_Design.png,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0128_Ready_for_Steaming\Cover_Mockup.png,True,True,Ready_For_Printify_When_Network_OK
Sticker-Zen-0129,Sticker,Zen,Ready_for_Printify,,,,Minimal Zen Bamboo Scroll Relic 4pc 6x6 Sticker Sheet Serene Mindful Clean Gift,$11.99,,,,False,,,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0129_Ready_for_Steaming\Production_Design.png,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0129_Ready_for_Steaming\Cover_Mockup.png,True,True,Ready_For_Printify_When_Network_OK
Sticker-Zen-0130,Sticker,Zen,Ready_for_Printify,,,,Minimal Zen Celestial Phoenix Ascending 4pc 6x6 Sticker Sheet Serene Mindful,$11.99,,,,False,,,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0130_Ready_for_Steaming\Production_Design.png,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0130_Ready_for_Steaming\Cover_Mockup.png,True,True,Ready_For_Printify_When_Network_OK
Sticker-Zen-0131,Sticker,Zen,Ready_for_Printify,,,,Zen Aesthetic Sacred Lotus Mandala 4pc 6x6 Kiss-Cut Sticker Laptop Journal Gift,$11.99,,,,False,,,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0131_Ready_for_Steaming\Production_Design.png,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0131_Ready_for_Steaming\Cover_Mockup.png,True,True,Ready_For_Printify_When_Network_OK
Sticker-Zen-0132,Sticker,Zen,Ready_for_Printify,,,,Ritual Bell Shrine Minimal Zen 4pc 6x6 Kiss-Cut Vinyl Desk Collector Decor Gift,$11.99,,,,False,,,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0132_Ready_for_Steaming\Production_Design.png,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0132_Ready_for_Steaming\Cover_Mockup.png,True,True,Ready_For_Printify_When_Network_OK
Sticker-Zen-0133,Sticker,Zen,Ready_for_Printify,,,,Moon Pagoda Fragment 4pc 6x6 Kiss-Cut Sticker Zen Aesthetic Laptop Journal Desk,$11.99,,,,False,,,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0133_Ready_for_Steaming\Production_Design.png,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0133_Ready_for_Steaming\Cover_Mockup.png,True,True,Ready_For_Printify_When_Network_OK
Sticker-Zen-0134,Sticker,Zen,Ready_for_Printify,,,,Jade Dragon Seal Mindful Zen 4pc 6x6 Vinyl Sticker Yoga Minimalist Gift Gift,$11.99,,,,False,,,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0134_Ready_for_Steaming\Production_Design.png,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0134_Ready_for_Steaming\Cover_Mockup.png,True,True,Ready_For_Printify_When_Network_OK
Sticker-Zen-0135,Sticker,Zen,Ready_for_Printify,,,,Moonstone Incense Vessel Minimal Zen 4pc 6x6 Kiss-Cut Vinyl Desk Collector Gift,$11.99,,,,False,,,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0135_Ready_for_Steaming\Production_Design.png,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0135_Ready_for_Steaming\Cover_Mockup.png,True,True,Ready_For_Printify_When_Network_OK
Sticker-Zen-0136,Sticker,Zen,Ready_for_Printify,,,,Celestial Koi Constellation 4pc 6x6 Kiss-Cut Sticker Zen Aesthetic Bottle Vinyl,$11.99,,,,False,,,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0136_Ready_for_Steaming\Production_Design.png,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0136_Ready_for_Steaming\Cover_Mockup.png,True,True,Ready_For_Printify_When_Network_OK
Sticker-Zen-0138,Sticker,Zen,Ready_for_Printify,,,,Minimal Zen Bamboo Flute Harmony 4pc 6x6 Sticker Sheet Serene Mindful Clean,$11.99,,,,False,,,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0138_Ready_for_Steaming\Production_Design.png,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0138_Ready_for_Steaming\Cover_Mockup.png,True,True,Ready_For_Printify_When_Network_OK
Sticker-Zen-0139,Sticker,Zen,Ready_for_Printify,,,,Sacred Deer Guardian Minimal Zen 4pc 6x6 Kiss-Cut Vinyl Desk Collector Decor,$11.99,,,,False,,,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0139_Ready_for_Steaming\Production_Design.png,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0139_Ready_for_Steaming\Cover_Mockup.png,True,True,Ready_For_Printify_When_Network_OK
Sticker-Zen-0140,Sticker,Zen,Quality_Hold_LowRes_U,,,,Zen Aesthetic Jade Serpent Coil 4pc 6x6 Kiss-Cut Sticker Vinyl Laptop Journal,$11.99,,,,False,,,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0140_Not_Working_LowRes\Production_Design.png,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0140_Ready_for_Steaming\Cover_Mockup.png,True,True,Hold
Sticker-Zen-0144,Sticker,Zen,Quality_Hold_LowRes_U,,,,Zen Aesthetic Frosted Jade Lotus Incense Holder 4pc 6x6 Kiss-Cut Sticker Vinyl,$11.99,,,,False,,,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0144_Not_Working_LowRes\Production_Design.png,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0144_Ready_for_Steaming\Cover_Mockup.png,True,True,Hold
Sticker-Zen-0150,Sticker,Zen,Ready_for_Printify,,,,Celestial Jade Bell Minimal Zen 4pc 6x6 Kiss-Cut Vinyl Desk Collector Decor,$11.99,,,,False,,,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0150_Ready_for_Steaming\Production_Design.png,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0150_Ready_for_Steaming\Cover_Mockup.png,True,True,Ready_For_Printify_When_Network_OK
Sticker-Zen-0151,Sticker,Zen,Ready_for_Printify,,,,Moonlit Lotus Chalice Minimal Zen 4pc 6x6 Kiss-Cut Vinyl Desk Collector Decor,$11.99,,,,False,,,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0151_Ready_for_Steaming\Production_Design.png,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0151_Ready_for_Steaming\Cover_Mockup.png,True,True,Ready_For_Printify_When_Network_OK
Sticker-Zen-0152,Sticker,Zen,Quality_Hold_LowRes_U,,,,Zen Aesthetic Dragon Scale Talisman 4pc 6x6 Kiss-Cut Sticker Vinyl Laptop Decor,$11.99,,,,False,,,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0152_Not_Working_LowRes\Production_Design.png,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0152_Ready_for_Steaming\Cover_Mockup.png,True,True,Hold
Sticker-Zen-0153,Sticker,Zen,Ready_for_Printify,,,,Mindful Zen Phoenix Feather Flute 4pc 6x6 Vinyl Sticker Laptop Journal Gift,$11.99,,,,False,,,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0153_Ready_for_Steaming\Production_Design.png,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0153_Ready_for_Steaming\Cover_Mockup.png,True,True,Ready_For_Printify_When_Network_OK
Sticker-Zen-0154,Sticker,Zen,Ready_for_Printify,,,,Zen Aesthetic Misty Mountain Incense Burner 4pc 6x6 Kiss-Cut Sticker Laptop,$11.99,,,,False,,,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0154_Ready_for_Steaming\Production_Design.png,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0154_Ready_for_Steaming\Cover_Mockup.png,True,True,Ready_For_Printify_When_Network_OK
Sticker-Zen-0155,Sticker,Zen,Ready_for_Printify,,,,Zen Aesthetic Bamboo Grove Tea Scoop 4pc 6x6 Kiss-Cut Sticker Laptop Journal,$11.99,,,,False,,,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0155_Ready_for_Steaming\Production_Design.png,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0155_Ready_for_Steaming\Cover_Mockup.png,True,True,Ready_For_Printify_When_Network_OK
Sticker-Zen-0156,Sticker,Zen,Ready_for_Printify,,,,Zen Aesthetic Moongate Architectural Fragment 4pc 6x6 Kiss-Cut Sticker Laptop,$11.99,,,,False,,,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0156_Ready_for_Steaming\Production_Design.png,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0156_Ready_for_Steaming\Cover_Mockup.png,True,True,Ready_For_Printify_When_Network_OK
Sticker-Zen-0157,Sticker,Zen,Ready_for_Printify,,,,Koi Pond Water Dipper Minimal Zen 4pc 6x6 Kiss-Cut Vinyl Desk Collector Decor,$11.99,,,,False,,,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0157_Ready_for_Steaming\Production_Design.png,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0157_Ready_for_Steaming\Cover_Mockup.png,True,True,Ready_For_Printify_When_Network_OK
Sticker-Zen-0158,Sticker,Zen,Ready_for_Printify,,,,Spiral Galaxy Meditation Disc 4pc 6x6 Kiss-Cut Sticker Zen Aesthetic Laptop,$11.99,,,,False,,,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0158_Ready_for_Steaming\Production_Design.png,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0158_Ready_for_Steaming\Cover_Mockup.png,True,True,Ready_For_Printify_When_Network_OK
Sticker-Zen-0159,Sticker,Zen,Ready_for_Printify,,,,Pagoda Lantern Miniature 4pc 6x6 Kiss-Cut Sticker Zen Aesthetic Laptop Journal,$11.99,,,,False,,,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0159_Ready_for_Steaming\Production_Design.png,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0159_Ready_for_Steaming\Cover_Mockup.png,True,True,Ready_For_Printify_When_Network_OK
Sticker-Zen-0160,Sticker,Zen,Ready_for_Printify,,,,Mindful Zen Wave Crest Sake Cup 4pc 6x6 Vinyl Sticker Laptop Journal Gift Wood,$11.99,,,,False,,,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0160_Ready_for_Steaming\Production_Design.png,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0160_Ready_for_Steaming\Cover_Mockup.png,True,True,Ready_For_Printify_When_Network_OK
Poster-Academia-0001,Poster,Academia,Retired_Replaced,69f28800cd8d04605103e53a,406902584620,https://www.ebay.com/itm/406902584620,Celestial Gateway Dark Academia Poster 12x18 Study Decor Moonstone Architecture,$34.99,1,Promoted,Eligible,False,,,C:\AIprojects\openclaw_difi\Output\Poster\Premium-Matte-Vertical\MASTER_Poster-Academia-0001_Ready_for_Steaming\Production_Design.png,C:\AIprojects\openclaw_difi\Output\Poster\Premium-Matte-Vertical\MASTER_Poster-Academia-0001_Ready_for_Steaming\Cover_Mockup.png,True,True,Hold
Poster-Academia-0002,Poster,Academia,Printify_Published_Mockups5,69f2906f7f1017d51b0d5f76,406902600741,https://www.ebay.com/itm/406902600741,Deep Work Visual Poster Obsidian Threshold Vintage Mentor Wisdom 12x18 Matte,$34.99,0,Promoted,Eligible,False,,,C:\AIprojects\openclaw_difi\Output\Poster\Premium-Matte-Vertical\MASTER_Poster-Academia-0002_Ready_for_Steaming\Production_Design.png,C:\AIprojects\openclaw_difi\Output\Poster\Premium-Matte-Vertical\MASTER_Poster-Academia-0002_Ready_for_Steaming\Cover_Mockup.png,True,False,Published_Zero_View_Copy_Ad_Review
Poster-Academia-0003,Poster,Academia,Retired_Replaced,69f29152357398ded80f8178,406902616799,https://www.ebay.com/itm/406902616799,Reading Nook Wall Decor Serpentine Portal of Alchemical Texts 12x18 Matte Gift,$34.99,0,Promoted,Eligible,True,"Serpentine Portal of Alchemical Texts Study Decor Dark Academia Wall Art Print, Zen Study Poster, Wabi Sabi Room Decor",Draft_Prepared_Not_Published,C:\AIprojects\openclaw_difi\Output\Poster\Premium-Matte-Vertical\MASTER_Poster-Academia-0003_Ready_for_Steaming\Production_Design.png,C:\AIprojects\openclaw_difi\Output\Poster\Premium-Matte-Vertical\MASTER_Poster-Academia-0003_Ready_for_Steaming\Cover_Mockup.png,True,False,Etsy_Draft_Prepared
